grp,vcov,sdcor,Percent,Rmse,Heritability,R_squared,Env.DAP,Vegetation.Index,DAP,Year,Env
Residual,0.00025587903496879,0.0159962193961195,28.95,0.0111729582022235,0.735,0.71054752018893,WIH2.2020.129,VARI,129,2020,WIH2.2020
Pedigree,0.000221136523324472,0.0148706598146979,28.91,0.0154355326509756,0.545,0.51718613012674,WIH2.2020.129,BGI,129,2020,WIH2.2020
Pass,0.000104239823918254,0.0102097905913027,13.63,0.0154355326509756,0.545,0.51718613012674,WIH2.2020.129,BGI,129,2020,WIH2.2020
Range,7.02137958089952e-05,0.00837936726781893,9.18,0.0154355326509756,0.545,0.51718613012674,WIH2.2020.129,BGI,129,2020,WIH2.2020
Replicate,0,0,0,0.0154355326509756,0.545,0.51718613012674,WIH2.2020.129,BGI,129,2020,WIH2.2020
Residual,0.000369299168567635,0.0192171581813658,48.28,0.0154355326509756,0.545,0.51718613012674,WIH2.2020.129,BGI,129,2020,WIH2.2020
Pedigree,0.000602082987695867,0.0245373793974798,44.92,0.0162802796239557,0.705,0.624328969736419,WIH2.2020.129,BI_new,129,2020,WIH2.2020
Pass,9.63985689339407e-05,0.00981827728952186,7.19,0.0162802796239557,0.705,0.624328969736419,WIH2.2020.129,BI_new,129,2020,WIH2.2020
Range,0.00011132760256166,0.0105511896277936,8.31,0.0162802796239557,0.705,0.624328969736419,WIH2.2020.129,BI_new,129,2020,WIH2.2020
Replicate,2.70740004377383e-05,0.00520326824579881,2.02,0.0162802796239557,0.705,0.624328969736419,WIH2.2020.129,BI_new,129,2020,WIH2.2020
Residual,0.000503569070198482,0.0224403446987448,37.57,0.0162802796239557,0.705,0.624328969736419,WIH2.2020.129,BI_new,129,2020,WIH2.2020
Pedigree,0.000110170297422442,0.0104962039529747,36.84,0.00708470530779376,0.699,0.682484287940849,WIH2.2020.129,GLI_new,129,2020,WIH2.2020
Pass,3.32814944278548e-05,0.00576901156419839,11.13,0.00708470530779376,0.699,0.682484287940849,WIH2.2020.129,GLI_new,129,2020,WIH2.2020
Range,6.06391518146471e-05,0.00778711447293843,20.28,0.00708470530779376,0.699,0.682484287940849,WIH2.2020.129,GLI_new,129,2020,WIH2.2020
Replicate,0,0,0,0.00708470530779376,0.699,0.682484287940849,WIH2.2020.129,GLI_new,129,2020,WIH2.2020
Residual,9.49502903548385e-05,0.00974424396014583,31.75,0.00708470530779376,0.699,0.682484287940849,WIH2.2020.129,GLI_new,129,2020,WIH2.2020
Pedigree,0.000152803416372758,0.0123613679005504,41.24,0.00721458893172024,0.743,0.714451829267361,WIH2.2020.129,NGRDI_new,129,2020,WIH2.2020
Pass,2.01623597185579e-05,0.00449025163198656,5.44,0.00721458893172024,0.743,0.714451829267361,WIH2.2020.129,NGRDI_new,129,2020,WIH2.2020
Range,9.17422803878708e-05,0.00957821906138457,24.76,0.00721458893172024,0.743,0.714451829267361,WIH2.2020.129,NGRDI_new,129,2020,WIH2.2020
Replicate,0,0,0,0.00721458893172024,0.743,0.714451829267361,WIH2.2020.129,NGRDI_new,129,2020,WIH2.2020
Residual,0.000105797057561369,0.0102857696630524,28.55,0.00721458893172024,0.743,0.714451829267361,WIH2.2020.129,NGRDI_new,129,2020,WIH2.2020
Pedigree,0.000221136523324472,0.0148706598146979,28.91,0.0154355326509756,0.545,0.51718613012674,WIH2.2020.129,BGI_new,129,2020,WIH2.2020
Pass,0.000104239823918254,0.0102097905913027,13.63,0.0154355326509756,0.545,0.51718613012674,WIH2.2020.129,BGI_new,129,2020,WIH2.2020
Range,7.02137958089952e-05,0.00837936726781893,9.18,0.0154355326509756,0.545,0.51718613012674,WIH2.2020.129,BGI_new,129,2020,WIH2.2020
Replicate,0,0,0,0.0154355326509756,0.545,0.51718613012674,WIH2.2020.129,BGI_new,129,2020,WIH2.2020
Residual,0.000369299168567635,0.0192171581813658,48.28,0.0154355326509756,0.545,0.51718613012674,WIH2.2020.129,BGI_new,129,2020,WIH2.2020
Pedigree,1.30529232936947e-05,0.00361288296152736,28.31,0.00420860083955662,0.502,0.437817100060827,WIH2.2020.129,BCC,129,2020,WIH2.2020
Pass,5.79207231625816e-06,0.00240667245720272,12.56,0.00420860083955662,0.502,0.437817100060827,WIH2.2020.129,BCC,129,2020,WIH2.2020
Range,9.93102116622205e-07,0.000996545090109928,2.15,0.00420860083955662,0.502,0.437817100060827,WIH2.2020.129,BCC,129,2020,WIH2.2020
Replicate,3.4701996114422e-07,0.00058908400177243,0.75,0.00420860083955662,0.502,0.437817100060827,WIH2.2020.129,BCC,129,2020,WIH2.2020
Residual,2.59188779874495e-05,0.00509105863131132,56.22,0.00420860083955662,0.502,0.437817100060827,WIH2.2020.129,BCC,129,2020,WIH2.2020
Pedigree,2.23211209528731e-05,0.00472452335721532,46.43,0.00291950934895534,0.726,0.64997794716844,WIH2.2020.129,CIVE,129,2020,WIH2.2020
Pass,5.09018299899287e-06,0.00225614339060993,10.59,0.00291950934895534,0.726,0.64997794716844,WIH2.2020.129,CIVE,129,2020,WIH2.2020
Range,3.60396283424252e-06,0.0018984106073878,7.5,0.00291950934895534,0.726,0.64997794716844,WIH2.2020.129,CIVE,129,2020,WIH2.2020
Replicate,2.34142491314399e-07,0.000483882724753012,0.49,0.00291950934895534,0.726,0.64997794716844,WIH2.2020.129,CIVE,129,2020,WIH2.2020
Residual,1.68282361466374e-05,0.0041022233174996,35,0.00291950934895534,0.726,0.64997794716844,WIH2.2020.129,CIVE,129,2020,WIH2.2020
Pedigree,0.00224129675658155,0.0473423357744582,38.95,0.0273397681189382,0.742,0.728674616945061,WIH2.2020.129,COM1,129,2020,WIH2.2020
Pass,0.000578964651400287,0.0240616843009854,10.06,0.0273397681189382,0.742,0.728674616945061,WIH2.2020.129,COM1,129,2020,WIH2.2020
Range,0.00137324510705249,0.0370573219088008,23.86,0.0273397681189382,0.742,0.728674616945061,WIH2.2020.129,COM1,129,2020,WIH2.2020
Replicate,6.62751460076864e-13,8.14095485847246e-07,0,0.0273397681189382,0.742,0.728674616945061,WIH2.2020.129,COM1,129,2020,WIH2.2020
Residual,0.00156147165724681,0.0395154609899317,27.13,0.0273397681189382,0.742,0.728674616945061,WIH2.2020.129,COM1,129,2020,WIH2.2020
Pedigree,3.79117415272688e-05,0.00615725113401011,37.95,0.00395793549453308,0.711,0.690783087652122,WIH2.2020.129,COM2,129,2020,WIH2.2020
Pass,1.07420580065555e-05,0.00327750789572741,10.75,0.00395793549453308,0.711,0.690783087652122,WIH2.2020.129,COM2,129,2020,WIH2.2020
Range,2.03464003638745e-05,0.00451069843415347,20.37,0.00395793549453308,0.711,0.690783087652122,WIH2.2020.129,COM2,129,2020,WIH2.2020
Replicate,0,0,0,0.00395793549453308,0.711,0.690783087652122,WIH2.2020.129,COM2,129,2020,WIH2.2020
Residual,3.08867271725935e-05,0.0055575828534169,30.92,0.00395793549453308,0.711,0.690783087652122,WIH2.2020.129,COM2,129,2020,WIH2.2020
Pedigree,0.000155929817802617,0.0124871861443088,46.81,0.00788893446302824,0.72,0.635738258095619,WIH2.2020.129,ExG,129,2020,WIH2.2020
Pass,3.42703846815499e-05,0.00585409127717957,10.29,0.00788893446302824,0.72,0.635738258095619,WIH2.2020.129,ExG,129,2020,WIH2.2020
Range,1.85162862906544e-05,0.00430305545986273,5.56,0.00788893446302824,0.72,0.635738258095619,WIH2.2020.129,ExG,129,2020,WIH2.2020
Replicate,3.07154685331901e-06,0.00175258290911415,0.92,0.00788893446302824,0.72,0.635738258095619,WIH2.2020.129,ExG,129,2020,WIH2.2020
Residual,0.000121349120947209,0.0110158577036565,36.43,0.00788893446302824,0.72,0.635738258095619,WIH2.2020.129,ExG,129,2020,WIH2.2020
Pedigree,0.000239296275427861,0.0154692040980737,36.87,0.0103443676362866,0.702,0.686598119493158,WIH2.2020.129,ExG2,129,2020,WIH2.2020
Pass,7.10054882162529e-05,0.00842647543260246,10.94,0.0103443676362866,0.702,0.686598119493158,WIH2.2020.129,ExG2,129,2020,WIH2.2020
Range,0.000135273282061288,0.0116307042805364,20.84,0.0103443676362866,0.702,0.686598119493158,WIH2.2020.129,ExG2,129,2020,WIH2.2020
Replicate,0,0,0,0.0103443676362866,0.702,0.686598119493158,WIH2.2020.129,ExG2,129,2020,WIH2.2020
Residual,0.00020338543504034,0.0142613265526156,31.34,0.0103443676362866,0.702,0.686598119493158,WIH2.2020.129,ExG2,129,2020,WIH2.2020
Pedigree,0.0002255803299768,0.0150193318751801,43.78,0.00710187023532995,0.797,0.776751855039823,WIH2.2020.129,ExGR,129,2020,WIH2.2020
Pass,4.76314086284776e-05,0.00690155117553131,9.24,0.00710187023532995,0.797,0.776751855039823,WIH2.2020.129,ExGR,129,2020,WIH2.2020
Range,0.000127025184743569,0.0112705450065012,24.65,0.00710187023532995,0.797,0.776751855039823,WIH2.2020.129,ExGR,129,2020,WIH2.2020
Replicate,0,0,0,0.00710187023532995,0.797,0.776751855039823,WIH2.2020.129,ExGR,129,2020,WIH2.2020
Residual,0.00011503307021728,0.0107253470907603,22.32,0.00710187023532995,0.797,0.776751855039823,WIH2.2020.129,ExGR,129,2020,WIH2.2020
Pedigree,0.000142881836665614,0.0119533190648294,44.48,0.00663289410367791,0.757,0.714384639564397,WIH2.2020.129,EXR,129,2020,WIH2.2020
Pass,1.62725976566708e-05,0.00403393079472997,5.07,0.00663289410367791,0.757,0.714384639564397,WIH2.2020.129,EXR,129,2020,WIH2.2020
Range,6.67175331420992e-05,0.00816808013808013,20.77,0.00663289410367791,0.757,0.714384639564397,WIH2.2020.129,EXR,129,2020,WIH2.2020
Replicate,3.62481607175204e-06,0.00190389497392898,1.13,0.00663289410367791,0.757,0.714384639564397,WIH2.2020.129,EXR,129,2020,WIH2.2020
Residual,9.17542216311558e-05,0.00957884239515171,28.56,0.00663289410367791,0.757,0.714384639564397,WIH2.2020.129,EXR,129,2020,WIH2.2020
Pedigree,9.23838285482776e-05,0.00961165066719955,48.14,0.00630463745060111,0.71,0.606292851730248,WIH2.2020.129,GminusB,129,2020,WIH2.2020
Pass,1.59388626981335e-05,0.00399235052295431,8.31,0.00630463745060111,0.71,0.606292851730248,WIH2.2020.129,GminusB,129,2020,WIH2.2020
Range,3.06844195185099e-06,0.00175169687784474,1.6,0.00630463745060111,0.71,0.606292851730248,WIH2.2020.129,GminusB,129,2020,WIH2.2020
Replicate,4.96607142278162e-06,0.002228468402913,2.59,0.00630463745060111,0.71,0.606292851730248,WIH2.2020.129,GminusB,129,2020,WIH2.2020
Residual,7.55586398243949e-05,0.0086924472862592,39.37,0.00630463745060111,0.71,0.606292851730248,WIH2.2020.129,GminusB,129,2020,WIH2.2020
Pedigree,2.53226297319775e-05,0.00503215954953512,45.38,0.00252156322898486,0.783,0.748463745826057,WIH2.2020.129,GminusR,129,2020,WIH2.2020
Pass,4.22083160357055e-06,0.00205446625758871,7.56,0.00252156322898486,0.783,0.748463745826057,WIH2.2020.129,GminusR,129,2020,WIH2.2020
Range,1.22249265752949e-05,0.00349641624743034,21.91,0.00252156322898486,0.783,0.748463745826057,WIH2.2020.129,GminusR,129,2020,WIH2.2020
Replicate,0,0,0,0.00252156322898486,0.783,0.748463745826057,WIH2.2020.129,GminusR,129,2020,WIH2.2020
Residual,1.40371045312051e-05,0.00374661240738951,25.15,0.00252156322898486,0.783,0.748463745826057,WIH2.2020.129,GminusR,129,2020,WIH2.2020
Pedigree,0.00141939734336839,0.0376748900909929,27.82,0.0399995545571477,0.535,0.517118917112948,WIH2.2020.129,GdivB,129,2020,WIH2.2020
Pass,0.000688217271821914,0.0262338954755468,13.49,0.0399995545571477,0.535,0.517118917112948,WIH2.2020.129,GdivB,129,2020,WIH2.2020
Range,0.000530576361515853,0.0230342432373163,10.4,0.0399995545571477,0.535,0.517118917112948,WIH2.2020.129,GdivB,129,2020,WIH2.2020
Replicate,0,0,0,0.0399995545571477,0.535,0.517118917112948,WIH2.2020.129,GdivB,129,2020,WIH2.2020
Residual,0.00246351946048895,0.0496338539757789,48.29,0.0399995545571477,0.535,0.517118917112948,WIH2.2020.129,GdivB,129,2020,WIH2.2020
Pedigree,0.000917018776104958,0.0302823178786723,39.39,0.0181729495234781,0.732,0.712192098183702,WIH2.2020.129,GdivR,129,2020,WIH2.2020
Pass,0.000131127326893837,0.0114510840925144,5.63,0.0181729495234781,0.732,0.712192098183702,WIH2.2020.129,GdivR,129,2020,WIH2.2020
Range,0.000609742257648184,0.0246929596777742,26.19,0.0181729495234781,0.732,0.712192098183702,WIH2.2020.129,GdivR,129,2020,WIH2.2020
Replicate,0,0,0,0.0181729495234781,0.732,0.712192098183702,WIH2.2020.129,GdivR,129,2020,WIH2.2020
Residual,0.000669978467523509,0.025883942271677,28.78,0.0181729495234781,0.732,0.712192098183702,WIH2.2020.129,GdivR,129,2020,WIH2.2020
Pedigree,2.65884749232319e-05,0.0051564013539708,36.87,0.00344812254966211,0.702,0.686598118344751,WIH2.2020.129,GCC,129,2020,WIH2.2020
Pass,7.88949865215751e-06,0.00280882513734079,10.94,0.00344812254966211,0.702,0.686598118344751,WIH2.2020.129,GCC,129,2020,WIH2.2020
Range,1.50303646118745e-05,0.00387690141890073,20.84,0.00344812254966211,0.702,0.686598118344751,WIH2.2020.129,GCC,129,2020,WIH2.2020
Replicate,0,0,0,0.00344812254966211,0.702,0.686598118344751,WIH2.2020.129,GCC,129,2020,WIH2.2020
Residual,2.25983816893045e-05,0.00475377551944815,31.34,0.00344812254966211,0.702,0.686598118344751,WIH2.2020.129,GCC,129,2020,WIH2.2020
Pedigree,5.44296931035591e-05,0.0073776482095285,46.21,0.00462184849853743,0.722,0.64453383916991,WIH2.2020.129,MExG,129,2020,WIH2.2020
Pass,1.17785544743861e-05,0.00343198987096205,10,0.00462184849853743,0.722,0.64453383916991,WIH2.2020.129,MExG,129,2020,WIH2.2020
Range,9.40232901079609e-06,0.00306632173960857,7.98,0.00462184849853743,0.722,0.64453383916991,WIH2.2020.129,MExG,129,2020,WIH2.2020
Replicate,3.07825122361563e-07,0.000554819900834103,0.26,0.00462184849853743,0.722,0.64453383916991,WIH2.2020.129,MExG,129,2020,WIH2.2020
Residual,4.18696756517204e-05,0.00647067814465535,35.55,0.00462184849853743,0.722,0.64453383916991,WIH2.2020.129,MExG,129,2020,WIH2.2020
Pedigree,0.000561112467090612,0.023687812627818,41.7,0.0135454550711616,0.749,0.719802531542211,WIH2.2020.129,MGVRI,129,2020,WIH2.2020
Pass,7.39054488012774e-05,0.00859682783364175,5.49,0.0135454550711616,0.749,0.719802531542211,WIH2.2020.129,MGVRI,129,2020,WIH2.2020
Range,0.000333442648177735,0.0182604120484105,24.78,0.0135454550711616,0.749,0.719802531542211,WIH2.2020.129,MGVRI,129,2020,WIH2.2020
Replicate,5.82227602858113e-14,2.41293929235303e-07,0,0.0135454550711616,0.749,0.719802531542211,WIH2.2020.129,MGVRI,129,2020,WIH2.2020
Residual,0.000376992559040356,0.0194162962235426,28.02,0.0135454550711616,0.749,0.719802531542211,WIH2.2020.129,MGVRI,129,2020,WIH2.2020
Pedigree,2.5035346460341,1.58225618849607,41.24,0.923466568761761,0.743,0.71445512743006,WIH2.2020.129,NDI,129,2020,WIH2.2020
Pass,0.330333313061268,0.574746303216704,5.44,0.923466568761761,0.743,0.71445512743006,WIH2.2020.129,NDI,129,2020,WIH2.2020
Range,1.50317062145944,1.22603858889492,24.76,0.923466568761761,0.743,0.71445512743006,WIH2.2020.129,NDI,129,2020,WIH2.2020
Replicate,0,0,0,0.923466568761761,0.743,0.71445512743006,WIH2.2020.129,NDI,129,2020,WIH2.2020
Residual,1.73337566107211,1.3165772522234,28.55,0.923466568761761,0.743,0.71445512743006,WIH2.2020.129,NDI,129,2020,WIH2.2020
Pedigree,0.000137038153419597,0.0117063296305715,37.01,0.0109038894538181,0.589,0.484324245375569,WIH2.2020.129,NDRBI,129,2020,WIH2.2020
Pass,1.99590855940781e-05,0.00446755924348834,5.39,0.0109038894538181,0.589,0.484324245375569,WIH2.2020.129,NDRBI,129,2020,WIH2.2020
Range,1.6944624110449e-05,0.00411638483507665,4.58,0.0109038894538181,0.589,0.484324245375569,WIH2.2020.129,NDRBI,129,2020,WIH2.2020
Replicate,5.3983184081963e-06,0.0023234281586045,1.46,0.0109038894538181,0.589,0.484324245375569,WIH2.2020.129,NDRBI,129,2020,WIH2.2020
Residual,0.00019094931614346,0.0138184411618482,51.57,0.0109038894538181,0.589,0.484324245375569,WIH2.2020.129,NDRBI,129,2020,WIH2.2020
Pedigree,0.000110130316735503,0.0104942992493784,27.86,0.0111698885738701,0.536,0.518081898073579,WIH2.2020.129,NGBDI,129,2020,WIH2.2020
Pass,5.86913262989976e-05,0.0076610264520492,14.85,0.0111698885738701,0.536,0.518081898073579,WIH2.2020.129,NGBDI,129,2020,WIH2.2020
Range,3.60066604184044e-05,0.00600055500919743,9.11,0.0111698885738701,0.536,0.518081898073579,WIH2.2020.129,NGBDI,129,2020,WIH2.2020
Replicate,0,0,0,0.0111698885738701,0.536,0.518081898073579,WIH2.2020.129,NGBDI,129,2020,WIH2.2020
Residual,0.000190530623802675,0.0138032830805818,48.19,0.0111698885738701,0.536,0.518081898073579,WIH2.2020.129,NGBDI,129,2020,WIH2.2020
Pedigree,7.89095011069822e-05,0.00888310199800623,48.85,0.00544142452225383,0.73,0.638726265657011,WIH2.2020.129,RminusB,129,2020,WIH2.2020
Pass,6.07263990701109e-06,0.0024642726933136,3.76,0.00544142452225383,0.73,0.638726265657011,WIH2.2020.129,RminusB,129,2020,WIH2.2020
Range,1.31147602804837e-05,0.0036214306952479,8.12,0.00544142452225383,0.73,0.638726265657011,WIH2.2020.129,RminusB,129,2020,WIH2.2020
Replicate,5.07504738156652e-06,0.00225278658145119,3.14,0.00544142452225383,0.73,0.638726265657011,WIH2.2020.129,RminusB,129,2020,WIH2.2020
Residual,5.83556950477011e-05,0.00763908993583013,36.13,0.00544142452225383,0.73,0.638726265657011,WIH2.2020.129,RminusB,129,2020,WIH2.2020
Pedigree,0.00128991449132083,0.0359153795931608,37.83,0.0329704573601443,0.593,0.481708859647044,WIH2.2020.129,RdivB,129,2020,WIH2.2020
Pass,0.000153520528209679,0.0123903401167877,4.5,0.0329704573601443,0.593,0.481708859647044,WIH2.2020.129,RdivB,129,2020,WIH2.2020
Range,0.000139116699206027,0.0117947742329401,4.08,0.0329704573601443,0.593,0.481708859647044,WIH2.2020.129,RdivB,129,2020,WIH2.2020
Replicate,5.98655513482392e-05,0.0077372832020186,1.76,0.0329704573601443,0.593,0.481708859647044,WIH2.2020.129,RdivB,129,2020,WIH2.2020
Residual,0.00176714690377784,0.0420374464469221,51.83,0.0329704573601443,0.593,0.481708859647044,WIH2.2020.129,RdivB,129,2020,WIH2.2020
Pedigree,2.34726934405504e-05,0.00484486258221535,42.12,0.00323291710985126,0.705,0.647221183916048,WIH2.2020.129,RCC,129,2020,WIH2.2020
Pass,1.10367205069325e-06,0.00105055797112451,1.98,0.00323291710985126,0.705,0.647221183916048,WIH2.2020.129,RCC,129,2020,WIH2.2020
Range,1.14107100488971e-05,0.00337797425225491,20.47,0.00323291710985126,0.705,0.647221183916048,WIH2.2020.129,RCC,129,2020,WIH2.2020
Replicate,8.33173255935015e-08,0.00028864740704448,0.15,0.00323291710985126,0.705,0.647221183916048,WIH2.2020.129,RCC,129,2020,WIH2.2020
Residual,1.96607756468418e-05,0.00443404732122266,35.28,0.00323291710985126,0.705,0.647221183916048,WIH2.2020.129,RCC,129,2020,WIH2.2020
Pedigree,5.36086197705447e-05,0.00732179074889092,48.77,0.00409213493777736,0.755,0.683301291331671,WIH2.2020.129,MRCC,129,2020,WIH2.2020
Pass,8.20416013762732e-06,0.00286429051208625,7.46,0.00409213493777736,0.755,0.683301291331671,WIH2.2020.129,MRCC,129,2020,WIH2.2020
Range,1.10903655836518e-05,0.00333022005033479,10.09,0.00409213493777736,0.755,0.683301291331671,WIH2.2020.129,MRCC,129,2020,WIH2.2020
Replicate,2.21094218100191e-06,0.00148692373072795,2.01,0.00409213493777736,0.755,0.683301291331671,WIH2.2020.129,MRCC,129,2020,WIH2.2020
Residual,3.48141220725964e-05,0.00590034931784521,31.67,0.00409213493777736,0.755,0.683301291331671,WIH2.2020.129,MRCC,129,2020,WIH2.2020
Pedigree,0.000353638136046249,0.018805268837383,35.48,0.0134579104164919,0.68,0.6661576891965,WIH2.2020.129,RGBVI,129,2020,WIH2.2020
Pass,0.000120326376922799,0.0109693380348497,12.07,0.0134579104164919,0.68,0.6661576891965,WIH2.2020.129,RGBVI,129,2020,WIH2.2020
Range,0.000189954538790874,0.0137823996020604,19.06,0.0134579104164919,0.68,0.6661576891965,WIH2.2020.129,RGBVI,129,2020,WIH2.2020
Replicate,1.08771604229261e-12,1.04293625993759e-06,0,0.0134579104164919,0.68,0.6661576891965,WIH2.2020.129,RGBVI,129,2020,WIH2.2020
Residual,0.000332720426985489,0.0182406257290009,33.38,0.0134579104164919,0.68,0.6661576891965,WIH2.2020.129,RGBVI,129,2020,WIH2.2020
Pedigree,0.000895483466885261,0.0299246297702288,44.6,0.0204338177922599,0.696,0.610682916275579,WIH2.2020.129,TGI,129,2020,WIH2.2020
Pass,0.000157592238144872,0.012553574715788,7.85,0.0204338177922599,0.696,0.610682916275579,WIH2.2020.129,TGI,129,2020,WIH2.2020
Range,0.000136444204560515,0.0116809333771114,6.8,0.0204338177922599,0.696,0.610682916275579,WIH2.2020.129,TGI,129,2020,WIH2.2020
Replicate,3.66603808440512e-05,0.00605478165122832,1.83,0.0204338177922599,0.696,0.610682916275579,WIH2.2020.129,TGI,129,2020,WIH2.2020
Residual,0.000781703437364506,0.0279589598762992,38.93,0.0204338177922599,0.696,0.610682916275579,WIH2.2020.129,TGI,129,2020,WIH2.2020
Pedigree,0.000849769754155487,0.029150810523131,36.85,0.0186577550617611,0.712,0.701805880199614,WIH2.2020.129,VEG,129,2020,WIH2.2020
Pass,0.000213303621526766,0.01460491771722,9.25,0.0186577550617611,0.712,0.701805880199614,WIH2.2020.129,VEG,129,2020,WIH2.2020
Range,0.00055540081320368,0.0235669432299499,24.08,0.0186577550617611,0.712,0.701805880199614,WIH2.2020.129,VEG,129,2020,WIH2.2020
Replicate,0,0,0,0.0186577550617611,0.712,0.701805880199614,WIH2.2020.129,VEG,129,2020,WIH2.2020
Residual,0.000687682306163087,0.0262236974159459,29.82,0.0186577550617611,0.712,0.701805880199614,WIH2.2020.129,VEG,129,2020,WIH2.2020
Pedigree,0.000346136902103641,0.0186047548251419,40.08,0.0151269015116236,0.638,0.544820504115286,WIH2.2020.129,NRMBI,129,2020,WIH2.2020
Pass,2.39757481708214e-05,0.00489650366800857,2.78,0.0151269015116236,0.638,0.544820504115286,WIH2.2020.129,NRMBI,129,2020,WIH2.2020
Range,8.6718152854932e-05,0.00931225820383713,10.04,0.0151269015116236,0.638,0.544820504115286,WIH2.2020.129,NRMBI,129,2020,WIH2.2020
